text,label,source_name,school,url
Feedback & Accessibility Barriers Tool,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Canvas Discussions,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Canvas Collaborations,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Canvas Assignment Tool,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Canvas Announcements,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Can’t Find the Right Tool in our List,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
We’re here to help!,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
"Instructional Tool | Web Conferencing | Zoom A web / video conferencing tool, which allows instructors to meet with their students synchronously online.",IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Blogging | Wordpress Wordpress is an online blogging solution creating a site where students and instructors can post and comment on a variety of topics.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Collaboration | Discussion | Video | VoiceThread An asynchronous discussion tool that centers video and audio responses as the primary form of response option to promote community and engagement.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Assessment | Turnitin A tool to help faculty and students develop and evaluate written scholarship.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
"Instructional Tool | Artificial Intelligence | Assessment | Discussion | Speakology AI Speakology AI uses AI-powered avatars to give students immersive, one-on-one conversational practice in their target language.",IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Assessment | Respondus LockDown Browser A custom browser that locks down the testing environment within a learning management system.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
"Instructional Tool | Survey | Qualtrics LTI Qualtrics allows for faculty to create and share robust, responsive surveys to collect data and feedback.",IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Feedback | Yale ITS | Post'Em Provides detailed text feedback to students by uploading a single CSV file. The file can contain multiple columns of feedback or upload multiple files,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Survey | Poll Everywhere Yale’s supported system for in-class polling. Using a cloud based “bring your own device” model for polling.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
"Instructional Tool | Course Facilitation | Yale ITS | Photo Roster Available to Instructors and TAs to provide additional information like student photo, major, year, college, course section, and email address.",IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Artificial Intelligence | Discussion | Feedback | Perusall An annotation tool that helps your students engage collectively with texts.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
"Instructional Tool | Accessibility | Panorama Panorama assists instructors in building a more inclusive learning environment, and improve the student experience by helping them take clear control.",IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Feedback | Yale ITS | Mid-Semester Feedback Tool A Yale-developed survey tool created to support faculty in the collection of anonymous student feedback during a set-time around the semester midterm.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
"Instructional Tool | Video | Media Library (Panopto) A streaming video service that is integrated into Canvas. Media Library can be used to store, share, and stream uploaded audio and video files.",IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
"Instructional Tool | Video | LinkedIn Learning Online, curated video courses designed for in-depth and just-in-time instruction on various tools (e.g. Excel, Tableau) and technical / soft skills.",IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
"Instructional Tool | Assessment | Gradescope Designed to streamline and standardize paper-based, digital, and code assignments. It supports problem sets and projects, worksheets and quizzes.",IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Accessibility | Feedback | Yale ITS | Feedback & Accessibility Barriers Tool Promotes anonymous feedback reporting for accessibility barriers at any time on course or content during the term by providing an open feedback box.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Artificial Intelligence | Discussion | Ed Discussion A powerful threaded discussion tool that allows instructors and students to share and interact asynchronously.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
"Instructional Tool | Course Facilitation | Canvas Syllabus An interactive syllabus of the course site using the rich content editor to add links, files, images, media, and more.",IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Assessment | Canvas Quizzes A native Canvas feature which is available in all Canvas course sites. Canvas Quizzes allows instructors to create high and/or low stakes assessments.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
"Instructional Tool | Course Facilitation | Canvas Pages Canvas Pages deliver information and content to students, create a front page to welcome students to your course, or provide a way to collaborate.",IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Course Facilitation | Canvas Modules Canvas Modules allow instructors to bring together resources and activities from across their Canvas course site into modules for easier access.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
"Instructional Tool | Communication | Canvas Inbox Inbox is a two-way messaging tool used instead of email to communicate with a course, a group, or an individual user.",IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Collaboration | Canvas Groups Canvas Group Sets/Groups tool allows instructors to split students up into smaller working groups for collaborative assignment work and discussions.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Discussion | Canvas Discussions Provides instructors and students the opportunity to contribute and discuss asynchronously.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Collaboration | Canvas Collaborations The Collaborations tool in Canvas allows students and instructors to create collaborative documents together.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Assessment | Canvas Assignment Tool This is one of several native Canvas tools that allows instructors to collect student work for grading.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Instructional Tool | Communication | Canvas Announcements Instructors in a Canvas course have the ability to send Announcements to students in their course.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
"Instructional Tool | Artificial Intelligence | Assessment | Discussion | BoodleBox BoodleBox.ai (currently in limited pilot) is a collaborative AI platform designed to support teaching, learning, and research across disciplines.",IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
The Collaborations tool in Canvas allows students and instructors to create collaborative documents together.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
This is one of several native Canvas tools that allows instructors to collect student work for grading.,IT,crawl,Yale,https://canvas.yale.edu/instructional-tools
Facilitating & Instructing on Canvas,IT,crawl,Yale,https://canvas.yale.edu/course-management
Participating & Engaging with Canvas,IT,crawl,Yale,https://canvas.yale.edu/course-management
Course Administration Settings,IT,crawl,Yale,https://canvas.yale.edu/course-management/teaching-with-canvas
Managing Course Materials,IT,crawl,Yale,https://canvas.yale.edu/course-management/teaching-with-canvas
Communication & Notifications,IT,crawl,Yale,https://canvas.yale.edu/course-management/teaching-with-canvas
Calendars & Scheduling,IT,crawl,Yale,https://canvas.yale.edu/course-management/teaching-with-canvas
Requesting Canvas Project Sites,IT,crawl,Yale,https://canvas.yale.edu/course-management/teaching-with-canvas
"The following resources provide you with how-to articles, support documentation, and best-practices for configuring and using Canvas in your course.",IT,crawl,Yale,https://canvas.yale.edu/course-management/teaching-with-canvas
Canvas @Yale Login,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Canvas Usage & Features,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Navigating Canvas @ Yale,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Finding your way around Canvas,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Canvas dashboard favorites,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Locating your Canvas course,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Filter your Canvas course list,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Assessments & Feedback on Canvas,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Submitting an online Canvas assignment,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Create a PDF of handwritten assignments,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Canvas assessment guides for external tools,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
"Finding feedback, rubrics and grades in Canvas",IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Using the Sign Up Tool,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Personalizing Your Canvas,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Changing your profile picture,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Completing your Canvas profile,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Editing your Canvas user settings,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Changing your name on Canvas,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Canvas @ Yale Support Guides,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Canvas Vendor Guides,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Common Canvas Questions / Topics,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Finding your way around Canvas Learn how to navigate your Canvas Dashboard and Global Navigation links. You’ll also learn about navigating a course and accessing assignments.,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Canvas dashboard favorites Utilize the ‘ Favorites ’ function to organize and find all of your courses easily within your Canvas @ Yale Dashboard each semester.,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Locating your Canvas course Your Canvas Dashboard page will display all of your courses enrolled in for the current academic year. Past term courses can be found on your Courses list.,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
"Filter your Canvas course list The Courses list, found in the Global Navigation menu, can be sorted and searched to make it easier to find specific course sites.",IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Submitting an online Canvas assignment You can submit online assignments in Canvas using several submission types. Instructors can choose what kind of online submissions they want you to use.,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
"Create a PDF of handwritten assignments For online assignments that require you to hand write/draw your response, you will need to create an electronic version of your completed work.",IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
"Canvas assessment guides for external tools Getting started guides for using tools like Turnitin, WordPress, Ed Discussion, and Respondus",IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
"Finding feedback, rubrics and grades in Canvas Canvas offers many different kinds of assignments that your instructors may use. Always know where to go in a Canvas activity to find your grades and feedback.",IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Changing your profile picture You can add or change your profile picture on the User Profile page. Canvas profile pictures are visible to all other participants in current-term courses.,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
"Completing your Canvas profile Canvas allows participants to display profile photos, biographies, and links on their profiles. These settings can be configured on the User Profile page.",IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
"Editing your Canvas user settings Participants can make changes to their pronouns, language, time zone, third-party services, Canvas feature options, and contact information on the User Settings page.",IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Changing your name on Canvas Canvas @ Yale displays your “preferred name” based on the official Name Policy and Use.,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Why are the courses I registered for not showing up in Canvas?,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
I am missing part or all of an essay response. What happened to the rest of my essay response in the Canvas quiz / exam I took?,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
What role am I in this Canvas Course?,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Why am I not getting copies of my notifications in my Yale email account?,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Understanding How the Registration Worksheet & Canvas Worksheet Interact with a Canvas Course Site,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Understanding the Canvas @ Yale Visitor Purge,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
"The following resources provide you with how-to articles, support documentation, and recommendations for navigating / using Canvas.",IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
"Please note that using Canvas is up to the individual instructor of each course. Canvas may be utilized to varying degrees, including not at all. If you have questions regarding the use of Canvas for a course, please reach out to your instructor.",IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
You can submit online assignments in Canvas using several submission types. Instructors can choose what kind of online submissions they want you to use.,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
"For online assignments that require you to hand write/draw your response, you will need to create an electronic version of your completed work.",IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
You can add or change your profile picture on the User Profile page. Canvas profile pictures are visible to all other participants in current-term courses.,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Need some guidance on how to do something on Canvas? Check out our support guides to find answers!,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Can’t find how to do something in our guides? Check out Instructure’s guides for even more support articles on using Canvas.,IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
"Student Technology Collaborative - (Yale College & GSAS only) - supports students in most technology needs, both hardware and software",IT,crawl,Yale,https://canvas.yale.edu/course-management/learning-with-canvas
Course Support Roles,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
ULA (Undergraduate Learning Assistant),IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Accessibility Support,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Course Roles to Avoid Using,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Course Role Permissions,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: Official instructor(s) of record for the course. These users will be automatically added to course sites by the registration system.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Permissions: Full course permissions to add / edit / delete / copy course content and manage manually added users.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Limitations: Cannot manage users that are automatically enrolled by the registration system.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: Unofficial users that need instructor level permissions but are not the official instructor of record. These users must be manually added by the course Instructor or a TA.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: Teaching fellows and teaching assistants who will be supporting the instructor(s) for a course. These users must be manually added by the course Instructor or a TA.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
"Limitations: Cannot manage users that are automatically enrolled by the registration system. Also, the TA role can be restricted so that they can only view the course section they are assigned to manage.",IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: TAs or other staff who will be grading assignments. These users must be manually added by the course Instructor or a TA.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Permissions: Add / edit student grades and add / edit / delete assignments and quizzes.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Limitations: Cannot manage users or any other course content.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: Undergraduate students who are providing peer tutoring and academic support in a class. These users must be manually added by the course Instructor or a TA.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
"Permissions: Add / edit / delete assignments, quizzes and discussions, as well as add / edit / delete course files. Can send announcements.",IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
"Limitations: Cannot manage users, or grade activities.",IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: Departmental and administrative staff supporting the creation of course sites. These users must be manually added by the course Instructor or a TA.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Permissions: Add / edit / delete course content. Can add other TAs and Guest Instructors.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Limitations: Cannot manage student users and cannot update / edit student grades.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: Accessibility support staff that are assisting faculty.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
"Permissions: Add / edit / delete course assignments, files, announcements, discussions, and pages.",IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
"Limitations: Cannot manage users, cannot update / edit / view student grades, and cannot add / edit / delete all other course content.",IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: Librarian staff that are assisting faculty.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Permissions: Add LibGuides links to Course Navigation.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
"Limitations: Cannot manage users, cannot update / edit / view student grades, and cannot add / edit / delete course content.",IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: For users who would like to view the course only.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Permissions: View course content and post to discussions.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Limitations: Cannot view or modify course settings or view other students’ grades or assignments.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: Students who have added the course to their Registration Worksheet in Yale Course Search to officially enroll in a course. These users will be automatically added to course sites by the registration system.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Permissions: View course content and participate in course activities and assignments.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
"Primary Use: Students who have added the course to their Canvas Worksheet in Yale Course Search because they are interested in, but not ready to officially register for a course. These users will be automatically added to course sites by the registration system.",IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Permissions: View course content and participate in course activities and assignments. Visitors have the same permissions in the course as users with the Student role.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: People who are unofficially requesting to audit or participate in a course. These users must be manually added by the course Instructor or a TA.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Permissions: View course content and participate in course activities and assignments. Guest Students have the same permissions in the course as users with the Student role.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: Students who have officially registered to audit a course. These users will be automatically added to course sites by the registration system.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Permissions: View course content and participate in course activities and assignments. Auditors have the same permissions in the course as users with the Student role.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: Please do not use.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Primary Use: Typically used in the K-12 arena to allow parents to view and monitor their children’s progress.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
"Permissions: View course content. When linked to a student account, this user can also see the associated student’s assignment submissions and grades.",IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Limitations: Cannot add / edit / delete content or participate in any activities.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
"The Grader role is NOT anonymous in Canvas. If you need an anonymous grader, please contact canvas@yale.edu for more information.",IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
"For more information regarding the usage of ULAs in a course, please reference the Yale College Guidelines for Teaching with Undergraduate Learning Assistants (ULAs) support page.",IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
This is a default Canvas role and is not recommended for use.,IT,crawl,Yale,https://canvas.yale.edu/course-management/course-roles-permissions
Why is the Expanded Course Description in the Canvas Syllabus?,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
Registrar Information,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
Expanded Course Description Support,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
Expanded Course Description Elements,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
Breakdown of the Elements,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
Course Description,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
"Enrollment Cap, Selection Process, & Notification (if applicable)",IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
Required Course Materials,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
Assessments and Grading,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
Academic Integrity,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
Academic & Wellness Supports,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
Course Introduction Video,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
The Expanded Course Description template was created for FAS/SEAS Canvas courses and was first implemented in fall 2020. This template was designed in partnership with the FAS Steering Committee and the Poorvu Center for Teaching and Learning.,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
The Expanded Course Description is built into the Syllabus tool in Canvas and is part of the course creation process.,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
"The expanded course description was added to the Syllabus tool in Canvas to facilitate student access to consistent information necessary during registration. Unlike other parts of a Canvas course site, the Canvas Syllabus is linked to its course listing on Yale Course Search once a faculty member publishes (or makes available) their official course site in Canvas. Students who are registering for classes can click the corresponding “ Syllabus ” button on Yale Course Search for a course to view the completed Expanded Course Description.",IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
"For an editable Microsoft Word version of the Expanded Course Description (updated for Fall 2025), please see the following document:",IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
Accidentally deleted / overwrote this template or would like to restore the original version to your course? Please reach out to the Poorvu Center!,IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
"The FAS/SEAS Expanded Course Description is comprised of multiple elements. Instructors can use these elements as a jumping off point for students to see details about the course prior to enrolling during the registration periods. To learn more about each syllabus section and what you may want to include in it, please review the toggle-sections below.",IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
"Please indicate the end-of-term assessment, and include a provisional breakdown of how each assessment will factor into the overall grade.",IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
"If available, provide a link to your full syllabus document here.",IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
"If you have the Expanded Course Description in your Canvas course site Syllabus page and do not wish to use it, you can select all of the content and delete it.",IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
"The template is meant to serve as a guide, and is not a fixed or permanent part of your course.",IT,crawl,Yale,https://canvas.yale.edu/course-management/expanded-course-description
Instructor Resources,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration
Registrar Resources,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration
Canvas Admin Resources,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration
General Term Timing for Canvas Course Site Creation,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/course-creation-timing
Professional Schools Requesting Canvas Course Sites Early,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/course-creation-timing
Canvas Course Request Forms,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/course-creation-timing
"Subject Code (e.g. NURS, LAW, MGT)",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/course-creation-timing
"Course Number (e.g. 550, 641, 860)",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/course-creation-timing
WordPress for Canvas Request,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/course-creation-timing
"The Poorvu Center’s Educational Technology team, who administer Canvas @ Yale, enable the automatic creation of academic Canvas course sites when the University Registrar Office (URO) or Professional School Registrar determines their school / population are done setting up their course offerings and cross-listings.",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/course-creation-timing
"If a professional school registrar requires specific course sites be created ahead of their full school’s course creation date, please email askpoorvucenter@yale.edu and include the following:",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/course-creation-timing
"The Poorvu Center’s Educational Technology team would appreciate if registrars and senior Canvas admin support members in the professional schools who make these requests would please aggregate and provide a list of the courses that need to be created early in a spreadsheet, rather than communicated in an ad-hoc manner.",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/course-creation-timing
"If any instructor teaching an FAS-listed course (or professional school course) would like to work on their class before official course sites are created for a term, they can complete the Sandbox Course Request form .",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/course-creation-timing
Have a specific request related to your Canvas @ Yale academic course site?,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/course-creation-timing
Canvas for Every Use Case,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Academic Course Sites,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Official Cross-Listing Vs. Canvas Umbrella Site,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Canvas Umbrella Site Types,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Canvas Umbrella Site,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Request a Project Site,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Project Site Terms & Conditions,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Site Access & Management,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Available Tools & Functions,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Renewing an Approved Project Site,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Section-retained Umbrella site: A new course site is created which has all the enrollments from the individual sections. The individual section course sites remain intact.,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Section-merged Umbrella site: Individual course sections are collapsed into one course site. Differentiation of sections for sharing files is not possible.,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Requests must come from a Yale Faculty or Staff member,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Will be honored on a case by case basis,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Are not for student-led groups or organizations,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
May require a consultation with a member of the Poorvu Educational Technology team,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Enrolling non-Yale users are subject to licensing fees,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Enrollments must not exceed 250 users,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
The requester and/or site facilitators are responsible for managing all enrollments in their site,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Canvas sites cannot be made publicly available,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
"Sites expire at the end of the term or fiscal year they were created. After expiration, a new Project Site Request form must be filled out to create a new Canvas site",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
"After expiration, a new Project Site Request form must be filled out to create a new Canvas site",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Canvas sites must not contain high risk data anywhere within the site,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
"If your needs align with the terms and conditions listed below, please fill out the Project Site Request form to begin the process of acquiring a non-academic Canvas course.",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
"If your Project site has expired and you need a new site, please complete the Project Site Request form and select the option to renew.",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/types-of-canvas-sites
Canvas Administrators,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Requesting New / Modified / Removed Admin Access,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Admin Access Requirements,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Annual Admin Renewal,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
